flow_duration,fwd_pkt_count,bwd_pkt_count,mean_pkt_size,iat_mean,pps,flood_score,mac_fill,new_mac_rate,syn_count,label
34.88,0,28541,1511.31,0.000224,4460.47,0.0,0.002,0.16,0,DDoS
34.88,0,28541,1511.31,0.000224,4460.47,0.0,0.002,0.16,0,DDoS
34.88,0,28541,1511.31,0.000224,4460.47,0.0,0.002,0.16,0,DDoS
34.88,0,27793,1511.22,0.000224,4460.83,0.0,0.002,0.16,0,DDoS
34.88,0,27793,1511.22,0.000224,4460.83,0.0,0.002,0.16,0,DDoS
34.88,0,27793,1511.22,0.000224,4460.83,0.0,0.002,0.16,0,DDoS
34.88,0,27793,1511.22,0.000224,4460.83,0.0,0.002,0.16,0,DDoS
34.88,0,27793,1511.22,0.000224,4460.83,0.0,0.002,0.16,0,DDoS
34.88,0,27793,1511.22,0.000224,4460.83,0.0,0.002,0.16,0,DDoS
34.88,0,27793,1511.22,0.000224,4460.83,0.0,0.002,0.16,0,DDoS
34.88,0,28748,1511.2,0.000224,4461.61,0.25,0.002,0.16,0,DDoS
34.88,0,28748,1511.2,0.000224,4461.61,0.25,0.002,0.16,0,DDoS
34.88,0,28748,1511.2,0.000224,4461.61,0.25,0.002,0.16,0,DDoS
34.88,0,28748,1511.2,0.000224,4461.61,0.25,0.002,0.16,0,DDoS
34.88,0,28748,1511.2,0.000224,4461.61,0.25,0.002,0.16,0,DDoS
34.88,0,28748,1511.2,0.000224,4461.61,0.25,0.002,0.16,0,DDoS
34.91,0,29321,1511.23,0.000224,4460.83,0.5,0.002,0.15,0,DDoS
34.91,0,29321,1511.23,0.000224,4460.83,0.5,0.002,0.15,0,DDoS
34.91,0,29321,1511.23,0.000224,4460.83,0.5,0.002,0.15,0,DDoS
34.91,0,29321,1511.23,0.000224,4460.83,0.5,0.002,0.15,0,DDoS
34.91,0,29321,1511.23,0.000224,4460.83,0.5,0.002,0.15,0,DDoS
34.91,0,29321,1511.23,0.000224,4460.83,0.5,0.002,0.15,0,DDoS
34.91,0,29321,1511.23,0.000224,4460.83,0.5,0.002,0.15,0,DDoS
29.97,0,28265,1511.34,0.000224,4460.89,0.25,0.002,0.16,0,DDoS
29.97,0,28265,1511.34,0.000224,4460.89,0.25,0.002,0.16,0,DDoS
29.97,0,28265,1511.34,0.000224,4460.89,0.25,0.002,0.16,0,DDoS
29.97,0,28265,1511.34,0.000224,4460.89,0.25,0.002,0.16,0,DDoS
29.97,0,28265,1511.34,0.000224,4460.89,0.25,0.002,0.16,0,DDoS
29.97,0,28265,1511.34,0.000224,4460.89,0.25,0.002,0.16,0,DDoS
34.88,0,28244,1511.13,0.000224,4460.66,0.0,0.002,0.16,0,DDoS
34.88,0,28244,1511.13,0.000224,4460.66,0.0,0.002,0.16,0,DDoS
34.88,0,28244,1511.13,0.000224,4460.66,0.0,0.002,0.16,0,DDoS
34.88,0,28244,1511.13,0.000224,4460.66,0.0,0.002,0.16,0,DDoS
34.88,0,28244,1511.13,0.000224,4460.66,0.0,0.002,0.16,0,DDoS
34.88,0,28244,1511.13,0.000224,4460.66,0.0,0.002,0.16,0,DDoS
34.88,0,28512,1511.31,0.000224,4460.6,0.0,0.002,0.16,0,DDoS
34.88,0,28512,1511.31,0.000224,4460.6,0.0,0.002,0.16,0,DDoS
34.88,0,28512,1511.31,0.000224,4460.6,0.0,0.002,0.16,0,DDoS
34.88,0,28512,1511.31,0.000224,4460.6,0.0,0.002,0.16,0,DDoS
34.88,0,28512,1511.31,0.000224,4460.6,0.0,0.002,0.16,0,DDoS
34.88,0,28512,1511.31,0.000224,4460.6,0.0,0.002,0.16,0,DDoS
34.88,0,28512,1511.31,0.000224,4460.6,0.0,0.002,0.16,0,DDoS
34.88,0,28093,1511.18,0.000224,4462.85,0.0,0.002,0.16,0,DDoS
34.88,0,28093,1511.18,0.000224,4462.85,0.0,0.002,0.16,0,DDoS
34.88,0,28093,1511.18,0.000224,4462.85,0.0,0.002,0.16,0,DDoS
34.88,0,28093,1511.18,0.000224,4462.85,0.0,0.002,0.16,0,DDoS
34.88,0,28093,1511.18,0.000224,4462.85,0.0,0.002,0.16,0,DDoS
34.88,0,28093,1511.18,0.000224,4462.85,0.0,0.002,0.16,0,DDoS
34.91,0,28539,1511.16,0.000224,4459.86,0.25,0.002,0.16,0,DDoS
34.91,0,28539,1511.16,0.000224,4459.86,0.25,0.002,0.16,0,DDoS
34.91,0,28539,1511.16,0.000224,4459.86,0.25,0.002,0.16,0,DDoS
34.91,0,28539,1511.16,0.000224,4459.86,0.25,0.002,0.16,0,DDoS
34.91,0,28539,1511.16,0.000224,4459.86,0.25,0.002,0.16,0,DDoS
34.91,0,28539,1511.16,0.000224,4459.86,0.25,0.002,0.16,0,DDoS
34.88,0,28498,1511.34,0.000224,4461.42,0.0,0.002,0.16,0,DDoS
34.88,0,28498,1511.34,0.000224,4461.42,0.0,0.002,0.16,0,DDoS
34.88,0,28498,1511.34,0.000224,4461.42,0.0,0.002,0.16,0,DDoS
34.88,0,28498,1511.34,0.000224,4461.42,0.0,0.002,0.16,0,DDoS
34.88,0,28498,1511.34,0.000224,4461.42,0.0,0.002,0.16,0,DDoS
34.88,0,28498,1511.34,0.000224,4461.42,0.0,0.002,0.16,0,DDoS
34.88,0,28498,1511.34,0.000224,4461.42,0.0,0.002,0.16,0,DDoS
34.88,0,27986,1511.33,0.000224,4459.75,0.0,0.002,0.16,0,DDoS
34.88,0,27986,1511.33,0.000224,4459.75,0.0,0.002,0.16,0,DDoS
34.88,0,27986,1511.33,0.000224,4459.75,0.0,0.002,0.16,0,DDoS
34.88,0,27986,1511.33,0.000224,4459.75,0.0,0.002,0.16,0,DDoS
34.88,0,27986,1511.33,0.000224,4459.75,0.0,0.002,0.16,0,DDoS
34.88,0,27986,1511.33,0.000224,4459.75,0.0,0.002,0.16,0,DDoS
29.97,0,29555,1511.34,0.000224,4460.56,0.5,0.002,0.15,0,DDoS
29.97,0,29555,1511.34,0.000224,4460.56,0.5,0.002,0.15,0,DDoS
29.97,0,29555,1511.34,0.000224,4460.56,0.5,0.002,0.15,0,DDoS
29.97,0,29555,1511.34,0.000224,4460.56,0.5,0.002,0.15,0,DDoS
29.97,0,29555,1511.34,0.000224,4460.56,0.5,0.002,0.15,0,DDoS
29.97,0,29555,1511.34,0.000224,4460.56,0.5,0.002,0.15,0,DDoS
29.97,0,29555,1511.34,0.000224,4460.56,0.5,0.002,0.15,0,DDoS
34.88,0,28930,1511.0,0.000224,4461.64,0.25,0.002,0.15,0,DDoS
34.88,0,28930,1511.0,0.000224,4461.64,0.25,0.002,0.15,0,DDoS
34.88,0,28930,1511.0,0.000224,4461.64,0.25,0.002,0.15,0,DDoS
34.88,0,28930,1511.0,0.000224,4461.64,0.25,0.002,0.15,0,DDoS
34.88,0,28930,1511.0,0.000224,4461.64,0.25,0.002,0.15,0,DDoS
34.88,0,28930,1511.0,0.000224,4461.64,0.25,0.002,0.15,0,DDoS
34.91,0,28387,1511.31,0.000224,4460.88,0.25,0.002,0.16,0,DDoS
34.91,0,28387,1511.31,0.000224,4460.88,0.25,0.002,0.16,0,DDoS
34.91,0,28387,1511.31,0.000224,4460.88,0.25,0.002,0.16,0,DDoS
34.91,0,28387,1511.31,0.000224,4460.88,0.25,0.002,0.16,0,DDoS
34.91,0,28387,1511.31,0.000224,4460.88,0.25,0.002,0.16,0,DDoS
34.91,0,28387,1511.31,0.000224,4460.88,0.25,0.002,0.16,0,DDoS
34.88,0,28271,1511.34,0.000224,4460.56,0.0,0.002,0.16,0,DDoS
34.88,0,28271,1511.34,0.000224,4460.56,0.0,0.002,0.16,0,DDoS
34.88,0,28271,1511.34,0.000224,4460.56,0.0,0.002,0.16,0,DDoS
34.88,0,28271,1511.34,0.000224,4460.56,0.0,0.002,0.16,0,DDoS
34.88,0,28271,1511.34,0.000224,4460.56,0.0,0.002,0.16,0,DDoS
34.88,0,28271,1511.34,0.000224,4460.56,0.0,0.002,0.16,0,DDoS
34.88,0,28271,1511.34,0.000224,4460.56,0.0,0.002,0.16,0,DDoS
34.88,0,29295,1511.23,0.000224,4461.48,0.0,0.002,0.15,0,DDoS
34.88,0,29295,1511.23,0.000224,4461.48,0.0,0.002,0.15,0,DDoS
34.88,0,29295,1511.23,0.000224,4461.48,0.0,0.002,0.15,0,DDoS
34.88,0,29295,1511.23,0.000224,4461.48,0.0,0.002,0.15,0,DDoS
34.88,0,29295,1511.23,0.000224,4461.48,0.0,0.002,0.15,0,DDoS
34.88,0,29295,1511.23,0.000224,4461.48,0.0,0.002,0.15,0,DDoS
34.88,0,27827,1511.33,0.000224,4460.38,0.0,0.002,0.16,0,DDoS
34.88,0,27827,1511.33,0.000224,4460.38,0.0,0.002,0.16,0,DDoS
34.88,0,27827,1511.33,0.000224,4460.38,0.0,0.002,0.16,0,DDoS
34.88,0,27827,1511.33,0.000224,4460.38,0.0,0.002,0.16,0,DDoS
34.88,0,27827,1511.33,0.000224,4460.38,0.0,0.002,0.16,0,DDoS
34.88,0,27827,1511.33,0.000224,4460.38,0.0,0.002,0.16,0,DDoS
34.88,0,28295,1511.19,0.000224,4461.16,0.0,0.002,0.16,0,DDoS
34.88,0,28295,1511.19,0.000224,4461.16,0.0,0.002,0.16,0,DDoS
34.88,0,28295,1511.19,0.000224,4461.16,0.0,0.002,0.16,0,DDoS
34.88,0,28295,1511.19,0.000224,4461.16,0.0,0.002,0.16,0,DDoS
34.88,0,28295,1511.19,0.000224,4461.16,0.0,0.002,0.16,0,DDoS
34.88,0,28295,1511.19,0.000224,4461.16,0.0,0.002,0.16,0,DDoS
34.88,0,28295,1511.19,0.000224,4461.16,0.0,0.002,0.16,0,DDoS
30.0,0,29396,1511.23,0.000224,4461.43,0.5,0.002,0.15,0,DDoS
30.0,0,29396,1511.23,0.000224,4461.43,0.5,0.002,0.15,0,DDoS
30.0,0,29396,1511.23,0.000224,4461.43,0.5,0.002,0.15,0,DDoS
30.0,0,29396,1511.23,0.000224,4461.43,0.5,0.002,0.15,0,DDoS
30.0,0,29396,1511.23,0.000224,4461.43,0.5,0.002,0.15,0,DDoS
30.0,0,29396,1511.23,0.000224,4461.43,0.5,0.002,0.15,0,DDoS
30.0,0,29396,1511.23,0.000224,4461.43,0.5,0.002,0.15,0,DDoS
34.88,0,29279,1511.26,0.000224,4461.02,0.25,0.002,0.15,0,DDoS
34.88,0,29279,1511.26,0.000224,4461.02,0.25,0.002,0.15,0,DDoS
34.88,0,29279,1511.26,0.000224,4461.02,0.25,0.002,0.15,0,DDoS
34.88,0,29279,1511.26,0.000224,4461.02,0.25,0.002,0.15,0,DDoS
34.88,0,29279,1511.26,0.000224,4461.02,0.25,0.002,0.15,0,DDoS
34.88,0,29279,1511.26,0.000224,4461.02,0.25,0.002,0.15,0,DDoS
34.88,0,29279,1511.26,0.000224,4461.02,0.25,0.002,0.15,0,DDoS
34.88,0,29962,1511.35,0.000224,4460.36,0.0,0.002,0.15,0,DDoS
34.88,0,29962,1511.35,0.000224,4460.36,0.0,0.002,0.15,0,DDoS
34.88,0,29962,1511.35,0.000224,4460.36,0.0,0.002,0.15,0,DDoS
34.88,0,29962,1511.35,0.000224,4460.36,0.0,0.002,0.15,0,DDoS
34.88,0,29962,1511.35,0.000224,4460.36,0.0,0.002,0.15,0,DDoS
34.88,0,29962,1511.35,0.000224,4460.36,0.0,0.002,0.15,0,DDoS
34.88,0,30767,1511.22,0.000224,4461.75,0.125,0.002,0.15,0,DDoS
34.88,0,30767,1511.22,0.000224,4461.75,0.125,0.002,0.15,0,DDoS
34.88,0,30767,1511.22,0.000224,4461.75,0.125,0.002,0.15,0,DDoS
34.88,0,30767,1511.22,0.000224,4461.75,0.125,0.002,0.15,0,DDoS
34.88,0,30767,1511.22,0.000224,4461.75,0.125,0.002,0.15,0,DDoS
34.88,0,30767,1511.22,0.000224,4461.75,0.125,0.002,0.15,0,DDoS
34.88,0,30767,1511.22,0.000224,4461.75,0.125,0.002,0.15,0,DDoS
34.88,0,30208,1511.35,0.000224,4459.28,0.125,0.002,0.15,0,DDoS
34.88,0,30208,1511.35,0.000224,4459.28,0.125,0.002,0.15,0,DDoS
34.88,0,30208,1511.35,0.000224,4459.28,0.125,0.002,0.15,0,DDoS
